file_name,label
353878,2
35388,6
353882,9
353883,2
353884,2
353885,2
353886,0
353887,0
353889,2
35389,2
353891,0
353894,0
353896,3
3539,0
35390,0
353900,0
353901,0
353902,0
353903,0
353904,1
353905,0
353906,0
353907,0
353908,0
353909,0
353910,0
353911,0
353912,0
353913,2
353914,0
353915,1
353916,0
353917,6
353918,1
353923,0
353924,0
353927,0
353930,1
353931,0
353932,0
353936,0
353939,0
35394,0
353941,0
353942,0
353943,0
353944,1
353945,0
353947,0
353948,0
353949,0
353952,0
353953,0
353954,0
353955,1
353957,0
353959,0
35396,3
353960,2
353966,3
353967,0
353968,1
353969,0
353970,0
353971,0
353972,0
353974,0
353975,0
353976,0
353977,0
353978,0
353979,0
35398,0
353980,0
353982,0
353986,0
353987,0
353988,0
353989,0
35399,0
353990,2
353992,0
353993,0
353995,0
353996,0
353997,2
354,2
3540,0
35400,3
354001,0
354002,0
354003,0
354004,0
354005,0
354006,0
354008,4
354009,4
354010,0
354011,0
354012,0
354013,0
354014,0
354015,0
354016,0
354017,1
354018,2
354019,0
35402,2
354020,3
354021,0
354022,0
354023,0
354024,3
354025,0
354027,0
354029,0
35403,2
354030,0
354031,0
354032,0
354033,0
354034,1
354035,0
354036,0
354037,1
354038,0
354039,0
354040,0
354041,0
354042,0
354043,0
354045,0
354046,0
354047,0
354048,3
354049,0
354050,8
354053,0
354054,0
354055,0
354056,0
354057,0
354058,3
354059,1
35406,0
354060,0
354061,0
354062,0
354065,0
354066,0
354067,3
354069,0
35407,0
354070,1
354071,0
354072,0
354074,0
354075,2
354076,1
354077,1
354078,0
354079,0
35408,0
354081,0
354083,0
354085,0
354089,3
35409,0
354090,0
354092,0
354093,3
354094,0
354095,0
354096,0
354097,0
354099,0
3541,0
35410,0
354100,0
354101,2
354107,1
354108,0
354109,0
354110,3
354111,0
354112,0
354113,0
354114,0
354115,0
354116,0
354117,3
354118,3
354119,0
35412,0
354120,0
354121,0
354122,0
354123,0
354127,0
354128,0
354129,0
35413,0
354130,0
354131,2
354132,0
354133,0
354135,0
354136,0
354137,0
354138,0
354139,0
35414,0
354141,0
354142,0
354146,0
354147,0
354149,0
35415,1
354150,0
354151,0
354153,0
354154,0
354155,0
354156,3
354158,0
354159,0
35416,0
354160,1
354161,0
354162,0
354163,0
35417,0
35418,0
354180,2
354181,0
354182,0
354183,0
354184,0
354185,0
354186,0
354187,0
354188,0
354189,0
35419,0
354193,0
354194,0
354199,0
3542,0
35420,0
354201,0
354202,0
354203,0
354204,0
354205,0
354206,0
354207,1
354208,0
354209,0
35421,0
354211,0
354212,1
354213,1
354215,0
354216,0
354217,0
354218,0
354219,0
35422,0
354220,1
354221,0
354222,0
354223,0
354224,0
354225,0
354227,0
354228,0
35423,0
354231,2
354232,1
354235,1
354236,0
354238,0
354240,0
354241,1
354242,0
354245,0
35425,0
35426,0
35427,0
354277,0
354279,0
354280,0
354281,0
354282,0
354283,0
354285,0
354286,1
354287,1
354288,1
354289,0
35429,0
354290,0
354292,7
354297,1
354299,0
3543,0
35430,0
354303,0
354304,2
354305,0
354306,1
354307,0
354308,0
354309,0
35431,0
354310,2
354311,0
354312,0
354313,0
354315,0
354316,0
354317,0
354318,1
354319,1
35432,0
354321,0
354322,0
354324,0
354325,0
354326,0
354327,0
354328,0
354329,0
35433,0
354330,0
354331,0
354332,0
354333,0
354334,1
354335,0
354336,0
354337,0
354338,0
354339,0
35434,0
354340,0
354341,0
354342,0
354343,1
354345,1
354346,0
354348,0
354349,0
35435,0
354350,0
354352,0
354353,0
354354,0
354355,0
354356,2
354357,0
354358,0
354359,0
35436,0
354360,0
354362,1
354363,0
354364,0
354365,0
354366,1
354367,0
354368,0
35437,0
354370,0
354372,0
354373,0
354374,1
354375,1
354376,0
354377,0
354378,0
354379,0
35438,0
354380,0
354381,1
354382,0
354383,0
354384,0
354387,0
354388,0
354389,0
35439,0
354390,0
354391,5
354392,0
354393,0
354394,0
354395,0
354396,2
354397,0
354398,0
354399,0
3544,0
35440,0
354400,0
354401,0
354402,0
354403,0
354404,0
354405,0
354406,0
354407,0
354410,0
354411,0
354412,0
354413,0
354414,2
354418,9
354419,2
354420,0
354421,2
354422,2
354423,3
354424,0
354425,0
354427,2
35443,4
354430,0
354432,3
354436,0
354437,0
354438,0
354439,0
354440,1
354441,0
354442,0
354443,0
354444,0
354447,0
354448,0
354449,2
354450,0
354451,0
354453,1
354454,0
354455,6
354456,1
354461,0
354464,0
354465,0
354467,0
354468,0
354469,0
354470,1
354472,0
354474,0
354475,0
354476,4
354478,0
354479,0
354482,2
354486,0
354487,0
354488,0
354489,0
354490,0
354492,0
354493,1
354495,0
354496,0
354497,0
354498,0
3545,0
354502,0
354503,0
354504,3
354506,0
354507,0
354508,0
354509,1
354510,0
354511,0
354512,0
354513,0
354514,0
354516,0
354517,0
354518,0
354521,0
354522,0
354524,0
354526,4
354527,0
354528,0
354529,1
354530,2
354531,0
354535,0
354536,0
354537,0
354538,0
354539,2
354540,0
354541,0
354542,0
354543,2
354546,0
354547,0
354548,0
354549,0
354550,0
354551,0
354552,0
354553,0
354554,0
354555,1
354556,0
354557,0
354558,3
354559,3
354561,0
354562,0
354563,0
354564,0
354565,0
354566,0
354569,0
35457,0
354570,3
354572,0
354573,0
354574,0
354575,1
354576,0
354577,0
354578,0
354579,0
35458,3
354580,0
354581,0
354582,0
354584,0
354585,0
354586,3
354587,0
354588,8
354589,0
354591,0
354592,0
354593,1
354595,3
354596,0
354597,0
354599,0
3546,0
354600,0
354601,3
354602,1
354603,0
354604,3
354605,0
354606,0
354608,0
354609,0
354610,2
354611,0
354612,0
354614,0
354615,1
354616,0
354618,2
354619,1
354620,1
354621,0
354622,0
354623,0
354624,0
354625,3
354626,0
354627,0
354628,0
354629,3
354630,2
354631,0
354632,0
354633,0
354634,0
354635,0
354636,0
354640,0
354641,0
354642,0
354643,0
354644,0
354645,0
354646,0
354647,0
354649,0
354650,0
354651,1
354652,0
354653,0
354655,0
354657,0
354658,0
354662,0
354663,0
354665,0
354666,0
354668,0
354669,0
35467,0
354670,0
354671,3
354672,0
354673,0
354674,0
354675,0
354690,2
354691,0
354692,0
354693,0
354694,0
354695,0
354696,0
354697,0
354698,0
35470,0
354700,0
354701,0
354702,0
354703,0
354704,0
354705,0
354706,0
354707,0
354708,0
354709,0
35471,3
354710,0
354711,1
354712,0
354713,1
354716,1
354719,0
354720,1
354721,0
354722,0
354723,0
354724,2
354725,0
354726,0
354727,0
354728,0
354729,0
354731,0
354732,0
354734,0
354735,0
354738,2
354739,1
35474,0
354742,1
354743,0
354745,0
354747,0
354748,1
354749,0
35475,0
354752,0
354764,7
35477,2
354779,0
354790,0
354792,0
354793,0
354794,0
354795,1
354796,1
354797,1
354798,0
354799,0
35480,0
354800,0
354806,0
35481,0
354810,0
354811,0
354812,2
354813,0
354814,0
354815,0
354816,0
354817,0
354818,1
35482,2
354820,0
354821,0
354822,0
354823,0
354824,0
354825,0
354826,0
354827,0
354828,0
354829,0
35483,1
354830,0
354831,0
354832,0
354833,0
354834,0
354835,0
354837,0
354838,0
354839,0
35484,0
354840,0
354841,0
354842,1
354843,1
354844,1
354845,0
354846,0
354847,0
354848,0
354849,0
354850,0
354851,0
354852,0
354854,0
354855,0
354856,1
354858,1
354859,0
35486,3
354861,0
354862,0
354863,0
354864,0
354866,0
354867,0
354869,0
35487,1
354870,0
354871,0
354872,0
354873,0
354874,2
354875,0
354876,0
354878,0
354879,1
35488,0
354880,0
354881,0
354883,0
354884,0
354885,1
354886,0
354887,0
354889,0
35489,0
354891,0
354893,0
354894,0
354895,1
354896,1
354897,0
354898,0
354899,0
3549,0
35490,0
354900,0
354901,0
354902,0
354903,0
354904,1
354905,0
354906,0
354907,0
354908,5
354909,0
35491,1
354910,0
354911,0
354912,0
354913,2
354915,2
354916,2
35492,1
354920,0
354921,0
354922,0
354923,0
354928,0
354929,0
35493,0
354930,0
354932,0
354933,0
354934,2
354937,9
354938,2
35494,3
354940,0
354942,3
354944,0
354945,0
354946,0
354947,0
35495,0
354950,0
354951,2
354952,0
354954,0
354955,0
354956,0
354957,6
354958,2
354959,0
35496,0
354963,0
354964,0
354965,0
354966,0
354967,0
354968,0
354969,0
35497,0
354970,0
354972,0
354973,2
354975,0
35498,0
354980,0
354982,0
354983,0
354984,0
354985,2
354989,0
354991,0
354992,2
354994,0
354996,0
354997,1
355,0
3550,0
355001,0
355002,0
355003,0
355004,0
355005,0
355007,4
355008,4
35501,0
355011,0
355012,0
355013,1
355014,1
355015,2
355016,0
355023,0
355024,1
355025,0
355027,0
355028,0
355029,0
35503,0
355030,0
355031,0
355032,0
355033,3
355035,0
355036,0
355037,0
355038,0
355039,0
355040,1
355041,0
355042,0
355043,0
355044,0
355045,0
355046,1
355047,0
355048,0
355049,0
355050,0
355051,0
355052,0
355054,0
355055,0
355056,0
355057,0
355059,0
355060,0
355061,0
355062,0
355063,0
355064,0
355066,0
355067,0
355068,0
355069,0
355070,0
355071,0
355072,0
355073,3
355074,0
355075,0
355076,3
355077,0
355078,0
355079,0
355080,0
355081,8
355083,3
355086,0
355087,0
355088,3
355089,0
355090,1
355091,0
355092,0
355093,0
355094,0
355095,0
355096,0
355097,3
355098,0
355099,0
3551,0
355101,0
355102,0
355103,0
355104,0
355105,0
355106,0
355107,1
355108,0
355109,0
355110,0
355114,1
355115,0
355116,0
355120,0
355123,0
355124,0
355125,2
355127,0
355128,2
355129,1
355131,3
355132,1
355133,0
355134,0
355135,0
355136,1
355138,0
355139,3
355140,0
355141,0
355142,0
355143,0
355144,0
355145,0
355150,3
355151,0
355152,0
355154,0
355155,0
355158,0
355159,0
35516,0
355160,3
355161,0
355162,0
355163,0
355164,3
355165,2
355166,0
355167,0
355168,0
355169,0
35517,2
355170,0
355171,0
355172,0
355173,0
355174,0
355175,0
355176,0
355177,0
355178,0
355179,0
355180,0
355181,0
355182,3
355183,1
355184,0
355185,0
355186,0
355190,5
355191,0
355193,0
355194,0
355195,0
355196,0
355198,0
355199,0
355201,0
355202,0
355203,0
355228,2
355229,0
355230,0
355231,0
355232,0
355233,0
355234,0
355235,0
355236,0
355238,0
355239,0
355240,0
355241,0
355242,0
355243,0
355244,0
355245,0
355246,0
355247,0
355248,0
355249,1
355250,0
355251,1
355254,1
355259,0
355260,1
355261,0
355262,0
355263,0
355264,2
355265,0
355266,0
355267,0
355268,0
355269,0
355271,0
355272,0
355274,0
355275,0
355278,2
355279,1
355282,1
355283,0
355285,0
355287,0
355288,1
355289,0
35529,0
355292,0
35530,0
355304,7
355319,0
35533,0
355330,0
355332,0
355333,0
355334,0
355335,1
355336,1
355337,1
355338,0
355339,0
355340,0
355344,1
355347,0
35535,0
355351,0
355352,0
355353,2
355354,0
355355,0
355356,0
355357,0
355358,0
355359,1
355361,0
355362,0
355363,0
355364,0
355365,0
355366,0
355367,0
355368,0
355369,0
355370,0
355371,0
355372,0
355373,0
355374,0
355375,0
355376,0
355378,0
355379,0
355380,0
355381,0
355382,0
355383,1
355384,1
355385,1
355386,0
355387,0
355388,0
355389,0
35539,0
355390,0
355391,0
355392,0
355393,0
355395,0
355396,0
355397,1
355399,1
35540,1
355400,0
355402,0
355403,0
355404,0
355405,0
355407,0
355408,0
35541,7
355410,0
355411,0
355412,0
355413,0
355414,0
355415,2
355416,0
355417,0
355419,0
35542,0
355420,1
355421,0
355422,0
355424,0
355425,0
355426,1
355427,0
355428,0
35543,0
355430,0
355432,0
355434,0
355435,0
355436,1
355437,1
355438,0
355439,0
35544,0
355440,0
355441,0
355442,0
355443,0
355444,0
355445,1
355446,0
355447,0
355448,0
355449,5
35545,0
355450,0
355451,0
355452,0
355453,0
355454,2
355456,2
355457,2
35546,0
355460,0
355461,0
355462,0
355463,0
355468,0
355469,0
35547,0
355470,0
355472,0
355473,0
355474,2
355477,9
355478,1
355480,2
355482,0
355485,3
355488,0
355489,1
35549,0
355490,0
355491,0
355492,0
355493,0
355494,0
355495,0
355496,0
3555,0
35550,1
355500,0
355502,2
355503,0
355506,0
355507,0
355508,0
355509,0
35551,1
355510,6
355511,2
355512,0
355517,0
355518,0
355519,0
35552,1
355520,0
355521,0
355522,0
355523,0
355524,0
355526,0
355527,2
355528,0
35553,0
355533,0
355535,0
355536,0
355537,0
355538,2
35554,0
355542,0
355544,0
355545,2
355547,0
355549,0
355550,1
355554,0
355555,0
355556,0
355557,0
355558,0
355560,4
355561,4
355564,0
355565,0
355566,1
355567,1
355568,2
355569,0
35557,0
355576,0
355577,1
355578,0
355580,0
355581,0
355582,0
355583,0
355584,0
355585,0
355586,3
355588,0
355589,0
35559,0
355590,0
355591,0
355592,0
355593,1
355594,0
355595,0
355596,0
355597,0
355598,0
355599,1
3556,0
35560,0
355600,0
355601,0
355602,0
355603,0
355604,0
355605,0
355607,0
355608,0
355609,0
35561,0
355610,0
355612,0
355613,0
355614,0
355615,0
355616,0
355617,0
35562,0
355620,0
355621,0
355622,0
355623,0
355624,0
355625,0
355626,0
355627,3
355628,0
355629,0
35563,2
355630,3
355631,0
355632,0
355633,0
355634,0
355635,8
355637,3
35564,0
355640,0
355641,0
355642,3
355643,0
355644,1
355645,0
355646,0
355647,0
355648,0
355649,0
35565,0
355650,0
355651,3
355652,0
355653,0
355655,0
355656,0
355657,0
355658,0
355659,0
35566,0
355660,0
355661,1
355662,0
355663,0
355664,0
355668,1
355669,0
35567,1
355673,0
355676,0
355677,0
355678,2
35568,0
355680,0
355681,2
355682,1
355684,3
355685,1
355686,0
355687,0
355688,0
355689,1
35569,0
355691,0
355692,3
355693,0
355694,0
355695,0
355696,0
355697,0
355698,0
3557,3
35570,0
355703,3
355704,0
355705,0
355707,0
355708,0
35571,0
355713,0
355714,0
355715,3
355716,0
355717,0
355718,0
355719,3
35572,0
355720,2
355721,0
355722,0
355723,0
355724,0
355725,0
355726,0
355727,0
355728,1
355729,0
35573,0
355730,0
355731,0
355732,0
355733,0
355734,0
355735,0
355736,0
355737,0
355739,0
355740,3
355741,1
355742,0
355743,0
35575,1
35576,0
355765,5
355766,0
355768,0
355769,0
35577,1
355770,0
355773,0
355774,0
355776,0
355777,0
355778,0
35578,0
355780,0
355781,0
355782,0
3558,0
35580,0
355806,2
355807,0
355808,0
355809,0
35581,2
355810,0
355811,0
355812,0
355813,0
355814,0
355815,0
355816,1
355817,0
35582,0
355820,0
355822,0
355823,1
355825,0
355826,0
355827,1
355828,0
355829,0
35583,0
355830,2
355831,0
355832,0
355833,0
355834,0
355835,0
355836,0
355837,1
355838,0
355839,0
35584,0
355841,0
355842,1
355843,1
355844,0
355845,0
355847,2
355848,1
355849,0
35585,0
355851,0
355853,0
35586,3
355865,7
35587,0
355874,0
35588,0
355883,0
355884,0
35589,0
355890,0
355893,0
355894,2
355895,0
355896,0
355897,0
355898,0
3559,1
35590,0
355900,0
355901,0
355902,0
355903,0
355904,0
355905,0
355906,0
355907,0
355908,0
355909,0
35591,0
355910,0
355911,0
355912,0
355913,0
355914,0
355915,0
355916,0
355917,0
355919,0
35592,1
355920,0
355921,0
355922,0
355923,0
355924,1
355925,1
355926,1
355927,0
355928,0
355929,0
355930,0
355931,0
355932,0
355933,0
355935,0
355936,0
355937,1
355939,1
355940,0
355942,0
355943,0
355944,0
355945,0
355947,0
355949,0
35595,0
355950,0
355951,0
355952,0
355953,0
355954,2
355955,0
355956,0
355958,0
355959,1
35596,0
355960,0
355961,0
355963,0
355964,1
355965,0
355966,0
355968,0
35597,0
355970,0
355971,1
355972,1
355973,0
355974,0
355975,0
355976,0
355977,0
355978,0
355979,0
35598,3
355980,0
355981,0
355982,0
355983,0
355984,0
355986,0
355987,0
355988,1
355989,0
35599,0
355990,0
355991,2
355992,2
355994,0
355995,0
355997,0
355999,0
356,0
3560,0
35600,0
356000,6
356001,0
356002,0
356003,0
356004,0
356005,0
356006,1
356008,0
356009,2
356010,0
356014,0
356015,0
356018,0
356019,4
356021,0
356022,0
356024,0
356025,0
356026,0
356027,1
356028,0
356029,0
35603,0
356030,0
356031,0
356032,0
356033,0
356034,0
356035,0
356036,8
356039,0
35604,0
356040,3
356041,0
356042,0
356043,0
356044,2
356046,0
356048,0
356049,3
35605,0
356050,0
356051,0
356052,3
356053,0
356054,0
356055,0
356056,0
356057,0
356058,0
35606,0
356062,0
356063,0
356064,0
356065,1
356066,0
356067,0
356068,0
356069,0
35607,0
356070,0
356078,0
356079,0
356080,0
356081,0
356082,0
356083,0
356084,0
356085,0
356086,0
356087,0
356088,1
35609,0
356090,1
356094,0
356095,2
356096,0
356097,0
356098,0
356099,0
3561,0
356100,0
356101,0
356104,7
356105,0
356107,0
356108,0
35611,0
356111,2
356112,1
356115,1
356116,0
356118,0
35612,0
356120,0
356121,1
356122,0
356125,0
356149,0
35615,0
35616,0
356160,0
356162,1
356163,2
356164,0
356165,0
356166,0
356167,0
356168,0
356169,0
35617,0
356170,0
356172,0
356173,1
356174,1
356175,1
356176,0
356177,0
356179,0
35618,0
356180,0
356181,0
356182,0
356183,0
356184,0
356185,0
356186,0
356187,1
356188,1
35619,0
356190,0
356191,0
356193,0
356194,0
356195,0
356196,0
356197,0
356198,0
356199,2
3562,8
35620,0
356200,0
356201,0
356202,0
356203,0
356204,0
356205,0
356206,0
356207,1
356208,0
356209,0
35621,2
356210,0
356211,0
356212,0
356213,0
356214,0
356215,0
356216,0
356217,1
356219,1
35622,0
356220,0
356222,0
356223,0
356224,0
356226,0
356227,0
356228,0
356229,0
35623,0
356230,2
356231,0
356232,0
356233,0
356234,0
356236,1
356237,0
356238,0
35624,0
356240,0
356241,1
356242,0
356243,0
356245,0
356247,0
356249,0
35625,0
356250,0
356251,0
356252,1
356253,1
356254,0
356255,0
356256,0
356257,0
356258,0
356259,1
35626,0
356261,0
356262,0
356263,0
356264,0
356265,0
356266,0
356267,0
356268,0
356269,0
35627,0
356270,0
356271,2
356272,0
356273,2
356274,2
35628,0
356280,0
356281,0
356282,0
356283,0
356284,0
356285,0
356286,2
35629,0
356290,1
356291,2
356292,6
356293,2
356297,0
3563,0
35630,0
356304,0
356305,0
356307,2
356308,0
356311,0
356313,3
356317,0
356318,0
356319,0
356320,0
356321,1
356322,0
356323,0
356324,0
356325,0
356329,0
35633,0
356330,0
356331,0
356349,0
35635,0
356351,0
356352,0
356353,0
356354,0
356355,0
356356,0
356359,1
35636,0
356364,0
356365,2
356367,0
356372,0
356374,0
356375,0
356376,0
356377,2
35638,0
356381,0
356382,0
356384,0
356385,0
356386,0
356387,2
356389,0
35639,1
356391,0
356392,1
356396,0
356397,0
356398,0
356399,0
3564,0
356400,0
356401,0
356403,4
356404,4
356405,0
356406,0
356407,0
356408,0
356409,0
356410,1
356411,2
356412,0
356415,0
356416,0
356417,0
356418,0
356419,0
356420,0
356421,0
356422,3
356423,0
356425,0
356426,3
356428,0
356429,0
35643,0
356430,0
356431,0
356432,0
356433,0
356434,1
356435,0
356436,0
356437,0
356438,0
356439,0
35644,0
356440,0
356441,1
356442,0
356443,1
356444,0
356445,0
356446,0
356447,0
356448,0
356450,0
356451,0
356452,0
356453,0
356454,3
356456,0
356457,0
356458,0
356459,0
356460,0
356461,3
356462,0
356464,3
356465,0
356466,0
356467,0
356468,3
35647,0
356470,0
356471,1
356472,0
356473,0
356474,0
356475,8
356478,0
356479,0
35648,0
356480,0
356481,0
356482,0
356483,0
356484,3
356485,1
356486,0
356487,0
356488,0
356489,0
35649,0
356492,0
356494,0
356495,2
356496,1
356497,1
356498,0
356499,0
35650,0
356500,0
356505,3
356506,0
356508,0
356509,3
35651,2
356510,0
356511,0
356512,0
356513,0
356516,0
356517,0
356518,0
356519,2
35652,0
356526,1
356527,0
356528,0
356529,0
35653,0
356530,0
356531,0
356532,3
356533,0
356534,0
356535,0
356536,3
356537,2
356538,0
356539,0
35654,0
356540,0
356541,0
356542,0
356543,0
356544,0
356546,0
356547,0
356549,1
35655,0
356550,0
356551,0
356552,0
356553,0
356554,0
356555,0
356556,0
356557,0
356558,0
356559,0
35656,0
356560,0
356564,0
356565,0
356567,0
356568,0
356569,0
35657,0
356571,0
356572,0
356573,0
356574,0
356575,0
356577,0
35658,0
356581,0
356583,1
356584,0
35659,0
3566,3
356600,5
356607,3
35661,0
35662,0
35663,0
356635,0
356636,0
356637,0
356638,3
356639,0
35664,1
356641,0
356642,0
356643,0
356644,0
356645,0
356646,0
356647,0
356649,0
35665,1
356651,0
356652,0
356653,0
356654,0
356655,0
356656,1
356657,1
356658,0
35666,0
356661,0
356662,0
356663,0
356665,0
356666,0
356667,0
356668,0
356669,0
35667,0
356670,0
356671,0
356672,1
356673,0
356674,0
356675,0
356676,0
356677,0
356678,1
356679,0
35668,0
356680,0
356681,0
356684,0
356685,2
356686,0
356687,0
356688,0
356689,0
35669,1
356690,1
356691,0
356692,0
356693,0
356694,0
356695,0
356696,1
356698,0
3567,1
356700,0
356701,0
356702,0
356703,0
356704,2
356705,0
356706,0
356707,0
356709,0
35671,0
356711,0
356712,0
356713,0
356714,0
356715,0
356716,0
356717,0
356718,1
356719,1
35672,0
356720,1
356721,0
356722,0
356723,0
356724,0
356725,0
356727,0
356728,0
356729,0
356730,1
356731,0
356732,0
356733,0
356734,0
356735,0
356736,0
356737,0
356738,5
356739,0
35674,0
356740,0
356741,0
356742,0
356744,0
356746,0
356747,0
356748,2
356749,2
35675,0
356750,2
356756,0
356757,0
356758,0
35676,0
356760,0
356761,0
356762,2
356764,0
356765,9
356766,1
356767,2
356769,0
35677,0
356770,0
356772,2
356773,0
356776,0
356778,3
35678,0
356782,0
356783,0
356784,0
356785,0
356786,1
356787,0
356788,0
356789,0
35679,0
356790,0
356791,0
356792,0
356793,0
356794,6
356798,0
3568,0
35680,0
356804,0
356805,0
356807,0
356808,0
356809,0
35681,0
356810,0
356811,0
356812,0
356815,1
35682,0
356820,0
356821,2
356823,0
356828,0
35683,0
356830,0
356831,0
356832,0
356833,2
356837,0
356838,0
35684,0
356840,0
356841,0
356842,0
356843,2
356845,0
356847,0
356848,1
35685,0
356852,0
356853,0
356854,0
356855,0
356856,0
356857,0
356859,4
35686,0
356860,4
356861,0
356862,0
356863,0
356864,0
356865,0
356866,0
356867,1
356868,2
356869,0
35687,2
356872,0
356873,0
356874,0
356875,3
356876,0
356878,0
356879,3
35688,2
356881,0
356882,0
356883,0
356884,0
356885,0
356886,0
356887,1
356888,0
356889,0
35689,0
356890,0
356891,0
356892,0
356893,1
356894,0
356895,1
356896,0
356897,0
356898,0
356899,0
3569,0
35690,0
356900,0
356902,0
356903,0
356904,0
356906,0
356907,3
356909,0
35691,0
356910,0
356911,0
356912,0
356913,0
356914,3
356915,0
35692,0
356920,3
356921,0
356922,3
356923,0
356924,0
356925,0
356927,0
356928,1
356929,0
35693,0
356930,8
356932,0
356934,0
356935,0
356936,0
356937,1
35694,2
356940,0
356941,0
356942,1
356943,0
356944,0
356945,3
356946,1
356947,0
356948,3
356949,0
35695,0
356951,0
356952,0
356955,0
356957,2
356958,0
356959,0
356960,0
356962,0
356966,3
356967,0
356969,0
35697,2
356970,0
356971,0
356972,0
356973,0
356975,0
356976,0
35698,0
356983,0
356984,0
356985,0
356986,1
356987,0
356988,2
356989,0
356990,0
356991,3
356992,0
356993,0
356994,0
356995,3
356996,2
356997,0
356998,0
356999,0
357,0
3570,0
357000,0
357001,0
357002,0
357003,0
357005,0
357006,0
357008,1
357009,0
35701,0
357010,0
357011,0
357012,0
357013,0
357014,0
357015,0
357016,0
357018,0
357019,0
357020,0
357021,0
357025,0
357026,0
357028,0
357029,0
357030,0
357032,0
357033,0
357034,0
357035,3
357036,0
357037,0
357038,0
357040,0
357054,5
35706,0
357082,0
357083,0
357084,0
357085,3
357087,0
357088,0
357089,0
35709,3
357090,0
357091,0
357093,0
357094,0
357095,0
357096,0
357097,0
357098,0
357099,0
3571,0
357100,0
357101,0
357102,0
357103,0
357104,2
357105,0
357106,0
357107,0
357108,0
357109,0
357110,0
357111,0
357112,0
357113,0
357115,0
357116,0
357117,0
357118,0
357119,0
35712,0
357120,0
357121,0
357122,1
357123,1
357124,0
357125,0
357126,0
357127,0
357129,1
35713,0
357130,0
357132,0
357133,0
357134,0
357136,0
357137,0
357138,0
357139,0
35714,0
357140,0
357141,0
357142,1
357143,0
357144,0
357146,0
357147,0
357148,0
357149,1
35715,1
357150,0
357151,1
357152,0
357154,0
357156,0
357157,0
357158,1
357159,1
35716,0
357160,0
357161,0
357162,5
357163,0
357164,0
357166,0
357167,1
357168,0
357169,0
35717,0
357170,0
357171,0
357172,0
357173,0
357174,1
357176,0
357177,0
357179,0
35718,0
357180,0
357181,0
357182,0
357183,2
357184,0
357186,0
357187,0
357188,0
357189,0
35719,0
357190,0
357191,2
357192,0
357193,2
357197,0
357198,0
357199,0
3572,0
357200,0
357201,0
357202,2
357204,9
357209,1
35721,0
357210,2
357212,2
357215,0
357218,0
357219,1
35722,0
357220,0
357221,0
357222,0
35723,0
357239,0
35724,6
357240,0
357241,0
357243,3
357246,0
357247,0
357248,0
357249,0
35725,0
357250,0
357251,0
357255,0
357256,0
357263,0
357264,0
357267,0
357271,0
357272,0
357274,0
357275,0
357276,0
357279,1
357284,0
357285,2
357286,0
357290,0
357291,0
357293,0
357297,0
357298,0
357299,0
3573,0
357300,0
357301,0
357302,0
357304,4
357305,4
357306,0
357307,0
357308,0
357309,0
357310,1
357311,2
357312,0
357315,0
357317,0
357319,0
357320,0
357321,0
357322,0
357323,2
357324,0
357325,0
357326,0
357327,2
357328,3
357329,0
357331,0
357333,0
357334,0
357335,0
357336,0
357337,0
357338,0
357339,1
357340,0
357341,0
357342,0
357343,0
357344,0
357345,0
357346,1
357347,0
357348,1
357349,0
357350,0
357351,0
357352,0
357353,0
357355,0
357356,0
357357,0
357358,0
357359,0
357360,3
357362,0
357363,0
357364,0
357365,0
357366,0
357367,3
357368,2
357369,0
35737,0
357370,3
357371,0
357373,0
357374,1
357375,0
357376,3
357377,8
357380,0
357381,0
357382,0
357384,0
357385,0
357386,0
357387,3
357388,1
357389,0
357390,0
357391,0
357392,0
357393,0
357396,0
357398,0
357399,0
357401,0
357403,0
357406,0
357408,1
357411,3
357412,0
357413,0
357414,1
357416,0
357417,3
357418,0
357419,0
357420,0
357421,0
357423,0
357424,0
357425,2
357431,2
357432,0
357433,0
357434,0
357435,1
357436,0
357437,6
357438,2
357439,0
357440,0
357441,3
357442,0
357443,0
357444,0
357445,3
357446,2
357447,0
357448,0
357449,0
357450,0
357451,0
357452,0
357453,0
357456,0
357457,0
357459,1
357460,0
357461,0
357462,0
357463,0
357464,0
357465,0
357466,0
357467,0
357469,0
357470,0
357471,0
357475,0
357476,0
357478,0
357479,0
35748,0
357480,0
357482,0
357483,0
357485,0
357486,0
357487,0
357489,0
357490,0
357492,0
357493,0
35750,0
357510,3
35752,0
357521,5
357525,0
357526,0
357527,0
357530,0
357539,0
357562,0
357563,0
357564,0
357565,3
357567,0
357568,0
357569,0
35757,0
357570,0
357571,0
357572,0
357573,0
357575,0
357576,0
357577,0
357578,0
357579,1
357580,1
357581,0
357583,0
357584,0
357586,0
357587,0
357588,0
357589,0
357590,0
357591,0
357592,0
357593,0
357594,0
357595,0
357596,1
357597,0
357598,0
357599,0
357602,0
357603,2
357604,0
357605,0
357606,0
357607,0
357608,0
357609,1
357610,0
357611,0
357612,0
357613,0
357614,1
357616,0
357618,0
357619,0
357620,0
357621,2
357622,0
357623,0
357624,0
357626,0
357628,0
357629,0
35763,0
357630,0
357631,0
357632,0
357633,0
357634,0
357635,0
357636,1
357637,1
357638,1
357639,0
35764,0
357641,0
357642,0
357643,0
357644,0
357645,0
357646,0
357647,1
357649,0
35765,0
357650,0
357651,0
357652,0
357653,1
357654,0
357655,0
357656,0
357657,0
357658,5
